episode,steps,accumulated_reward,enemies_shotdown,friends_shotdown,sucessful_attacks,interest_point_health,total_distance_traveled,state PURSUING,state HOLD - WAIT,state HOLD - RETURN,state HOLD - NO ENOUGH COMM,state HOLD - INTCPT,state GO HOLD INTCPT,state HOLD - SPREAD
19,1126,15790.270886279412,28,19,0,100,3243.999999999989,2.9518734669711577,90.96253066057687,0,0.10572612704051428,2.490907553074516,3.4889621923369702,0
20,987,12701.812593718858,28,22,0,100,2294.0000000000045,3.045142406844535,91.376787121468,0,0.10131712259371832,2.167060677698976,3.3096926713948,0
21,1184,15101.657598353288,28,21,1,97,2309.9999999999964,2.6671408250355615,93.32770270270272,0,0.08445945945945944,1.5380512091038407,2.3826458036984355,0
22,1149,14566.763688200777,28,21,1,97,3324.0000000000005,3.801933031010948,90.66465118409602,0,0.7878704594384132,1.7223214694700195,3.0232238559846087,0
23,1078,10713.301001370923,28,23,2,94,2465.9999999999986,3.0012004801920766,93.07541198297501,0,0.21826912583215105,1.2877878424096911,2.417330568591073,0
24,1230,18360.531335618463,28,19,0,100,3059.999999999994,3.077816492450639,92.58226867982965,0,0.08130081300813008,1.4943863724351527,2.764227642276423,0
25,1114,15695.801494167883,28,21,1,97,2636.0000000000014,3.7465746952659926,92.53519795899085,0,0.28819805348199945,1.2378342624964567,2.1921950297647173,0
26,1080,14688.679542317685,28,23,0,100,1877.9999999999934,2.0043572984749454,93.78540305010894,0,0.09259259259259263,1.579520697167756,2.5381263616557734,0
27,1069,14646.873099864613,28,18,0,100,4107.999999999995,4.524194234203589,90.52640530657368,0,0.25937579726167187,1.4967259120673526,3.193298749893698,0
28,1317,18775.54324315165,28,14,1,97,3135.999999999995,2.009228432918638,94.71117341276796,0,0.07593014426727414,1.0805443607265932,2.1231236493195493,0
29,888,9045.456337699927,28,13,1,97,3119.999999999992,2.831998665331999,91.85435435435436,0,0.1501501501501502,2.035368702035369,3.128128128128128,0
30,1107,15541.572256598009,28,17,1,97,3893.9999999999973,5.015513923255175,91.28078237304109,0,0.21601665292015249,1.0722281135854836,2.415458937198068,0
31,1195,15360.40406246497,28,21,2,94,2919.999999999995,3.699625633120458,92.14710416207882,0,0.4272186743008148,1.4225941422594142,2.3034573882404756,0
32,1015,13549.123582621889,28,17,0,100,2816.0000000000014,2.7372028271578497,93.12058256585992,0,0.09852216748768472,1.4221460698222315,2.621546369672307,0
33,991,10928.761710672392,28,14,1,97,2925.9999999999936,3.4347589847085302,92.35814639447334,0,0.1009081735620585,1.9638283008616009,2.1423581463944736,0
34,1010,13372.262926324624,28,18,0,100,3137.999999999991,2.9972997299729967,91.71467146714673,0,0.09900990099009904,1.957695769576958,3.2313231323132316,0
35,1046,11709.482287219667,28,18,1,97,2616.000000000001,3.493829306448809,92.69511559186512,0,0.09560229445506695,1.6208934468972709,2.094559360333739,0
36,1165,16689.794233024437,28,18,0,100,3403.999999999996,3.624658603199376,91.66601638704644,0,0.1443620756925478,2.013265704252829,2.551697229808817,0
37,966,12369.934210871736,28,16,0,100,3785.9999999999914,3.411835748792271,89.82487922705313,0,0.2889924085576259,2.0100069013112494,4.464285714285715,0
38,1180,17494.867912404323,28,17,0,100,3691.999999999995,2.8555637435519525,91.84966838614592,0,0.08474576271186443,1.761238025055269,3.4487840825350036,0
