episode,steps,accumulated_reward,enemies_shotdown,friends_shotdown,sucessful_attacks,interest_point_health,total_distance_traveled,state PURSUING,state HOLD - WAIT,state HOLD - RETURN,state HOLD - NO ENOUGH COMM,state HOLD - INTCPT,state GO HOLD INTCPT,state HOLD - SPREAD
147,1471,28532.63627739146,40,27,3,94,3186.0,5.584897767086755,90.34147361815616,0,0.8889818543115618,1.328243476441981,1.8564032840035558,0
148,1364,29616.09441516164,40,26,1,98,2125.9999999999986,2.518852115626309,95.63259321323838,0,0.07331378299120235,0.5708001675743611,1.204440720569753,0
149,1381,30087.110938028385,40,19,1,98,4312.000000000002,5.775662908175581,92.62784041929586,0,0.43791593393331274,0.32412675424985343,0.8344539843453673,0
150,1120,18684.886015391658,40,24,3,94,3011.9999999999995,5.959821428571429,90.28459821428571,0,0.6026785714285714,1.3113839285714284,1.841517857142857,0
151,1497,36057.22509638223,40,24,0,100,4881.681076105015,6.454575818303273,89.14078156312627,0,0.4216766867067469,1.1439545758183032,2.8390113560454244,0
152,1079,22559.969873752278,40,20,0,100,2828.000000000003,3.526413345690454,92.46061167747914,0,0.11584800741427244,0.9870250231696015,2.9101019462465247,0
153,1128,16847.81286894899,40,24,3,94,3765.999999999998,8.250221631205674,88.80208333333331,0,1.0693705673758864,0.7646276595744681,1.1136968085106382,0
154,1185,23652.935311315985,40,23,2,96,3321.5184123287017,5.946885083147183,90.66765946885081,0,0.40208488458674607,1.0871183916604616,1.896252171754778,0
155,1113,20996.75516590663,40,27,1,98,3555.999999999997,5.674200013822656,90.84249084249085,0,1.1334577372313221,0.8777386135876704,1.47211279286751,0
156,1019,19443.50618148598,40,24,0,100,3416.0000000000027,5.820657507360158,89.06403336604514,0,0.30667320902845924,2.208047105004907,2.600588812561335,0
157,891,16242.489170866647,40,23,0,100,3796.4608874089877,8.12702185251205,86.6112101406219,0,1.241169868620849,0.8120419885125768,3.2085561497326203,0
158,1042,21299.56429498234,40,22,0,100,3080.0000000000014,4.80379611857539,89.78460226060994,0,0.34122414160801884,2.00469183194711,3.0656856472595435,0
159,994,13353.888015760951,40,23,3,94,4207.999999999998,8.805775831459345,85.83856077642326,0,0.8699254349627175,1.7102615694164993,2.775476387738194,0
160,1269,21746.534199442416,40,25,3,94,3808.0000000000014,7.417914368268978,88.89414236931968,0,0.677698975571316,1.1032308904649333,1.9070133963750986,0
161,1148,24194.14486851259,40,19,1,98,3063.9999999999995,4.807532769205244,92.77003484320556,0,0.2986560477849677,0.8752281400365023,1.2485481997677117,0
162,1301,13873.511201660389,40,31,7,86,1723.9999999999998,3.7407122726108124,94.49995729780511,0,0.11956614569988896,0.7259373131778972,0.9138269707062944,0
163,1136,23953.626992816906,40,24,0,100,1771.9999999999989,2.624339788732394,93.96456866197184,0,0.5501760563380282,1.1608714788732395,1.7000440140845072,0
164,1197,24223.0757249555,40,24,1,98,2728.000000000001,5.179615705931496,92.1000417710944,0,0.39160401002506273,0.777986633249791,1.550751879699248,0
165,1136,19445.791413606985,40,27,2,96,3053.9999999999973,6.960996749729144,89.01679306608885,0,1.4829360780065004,1.1240520043336946,1.4152221018418203,0
166,1214,21977.148938481383,40,29,3,94,1217.9999999999989,3.047775947281713,94.43612400778794,0,0.4567919724427139,1.0034446607757976,1.0558634117118466,0
167,1290,22710.511419048504,40,27,3,94,1716.0000000000005,3.392963625521765,94.06678592725103,0,0.4770423375074538,0.8169350029815146,1.2462731067382231,0
168,1390,29466.930781652973,40,30,2,96,1554.0000000000005,4.280575539568345,93.07913669064749,0,0.7122302158273381,1.330935251798561,0.5971223021582733,0
169,1061,14653.459410404303,40,29,3,94,2613.5739758419436,7.685716733784593,87.44751949275982,0,0.5140947648016452,1.3366463884842776,3.016022620169651,0
170,1225,22117.99012710316,40,27,2,96,2159.999999999998,4.6781789638932505,91.83673469387756,0,0.3893249607535322,1.381475667189953,1.7142857142857144,0
