episode,steps,accumulated_reward,enemies_shotdown,friends_shotdown,sucessful_attacks,interest_point_health,total_distance_traveled,state PURSUING,state HOLD - WAIT,state HOLD - RETURN,state HOLD - NO ENOUGH COMM,state HOLD - INTCPT,state GO HOLD INTCPT,state HOLD - SPREAD,state HOLD - JOYSTICK,state HOLD - NO JOYSTICK,state HOLD - BC,state HOLD - BENCHMARK
52,1964,40623.47143886753,40,22,4,92,21336.910108677188,11.040393754243043,8.61337406653089,0,3.5386965376782076,0.6364562118126272,1.3408010862186015,0,0,0,0,74.83027834351664
53,1455,21563.032633359944,40,22,5,90,17210.0,11.890034364261167,0,0,2.554410080183276,1.4318442153493702,2.8064146620847654,0,0,0,0,81.31729667812142
54,1762,35565.57895296734,40,22,4,92,20912.0,5.2213393870601585,0,0,1.7688233068482784,1.0972379871358304,0.9837306091562619,0,0,0,0,90.92886870979947
55,1277,21358.881273232782,40,22,3,94,17846.0,8.78360741320804,0.18271991647089533,0,2.401461759331767,0,0.4567997911772383,0,0,0,0,88.17541111981205
56,1573,32761.125340354418,40,21,2,96,21660.0,8.037417128326219,0,0,3.196803196803197,1.6438107347198256,2.0524929615838707,0,0,0,0,85.06947597856689
57,1240,19324.66116795673,40,20,3,94,19673.999999999996,6.985887096774194,0,0,2.48991935483871,0.8366935483870968,1.4717741935483872,0,0,0,0,88.21572580645162
58,1636,13048.829250501813,40,26,12,76,3276.0,2.93398533007335,49.358190709046454,0,6.17359413202934,0.5806845965770171,0.5806845965770171,0,0,0,0,40.372860635696824
59,1656,20821.841601468994,40,26,8,84,9428.000000000002,6.3103864734299515,6.340579710144928,0,8.423913043478262,0.8454106280193237,4.64975845410628,0,0,0,0,73.42995169082127
60,1405,30108.344218096532,40,20,1,98,24987.088394096263,10.409252669039146,0,0,3.9768683274021357,1.3345195729537367,2.2330960854092528,0,0,0,0,82.04626334519574
61,1651,34782.832729388654,40,22,2,96,22906.000000000004,9.539672925499698,0,0,3.50292751867555,1.029678982434888,1.504138905713709,0,0,0,0,84.42358166767616
62,1720,37314.71277801271,40,19,2,96,30380.8441643423,8.3656330749354,0,0,1.9702842377260983,1.8669250645994833,3.940568475452196,0,0,0,0,83.85658914728681
63,1375,26772.36800332824,40,18,2,96,27122.0,6.872727272727272,0,0,1.7963636363636366,1.3745454545454545,1.730909090909091,0,0,0,0,88.22545454545454
64,1686,32257.24811170915,40,25,4,92,13434.0,10.04349545274812,0,0,6.5836298932384345,0.5338078291814947,1.6409648082245947,0,0,0,0,81.19810201660735
65,1877,46884.8805847219,40,26,0,100,10244.0,7.7250932338838565,10.415556739477891,0,7.298881193393713,0.21310602024507191,2.850293020777837,0,0,0,0,71.49706979222162
66,1632,23693.88486597685,40,23,6,88,15692.9371525584,16.38480392156863,1.213235294117647,0,4.803921568627452,2.5857843137254903,1.8872549019607843,0,0,0,0,73.125
67,1178,19521.684967081437,40,19,3,94,20972.000000000007,13.016411997736277,0.1320505564987738,0,2.4146387474061495,0.9620826259196377,2.2448594604791547,0,0,0,0,81.22995661196
68,1469,26932.68329837243,40,20,3,94,25958.0,5.420353982300885,0,0,2.0166780122532337,2.0592239618788293,1.7018379850238259,0,0,0,0,88.80190605854322
69,1737,27984.41833057563,40,25,6,88,9870.0,7.906351947802724,4.912684705430819,0,6.351947802725005,0.38380349261178276,2.187679907887162,0,0,0,0,78.2575321435425
70,1729,38637.090949962345,40,23,1,98,20394.0,3.6321573163678424,0,0,1.954887218045113,1.7235396182764604,2.151532677848467,0,0,0,0,90.53788316946212
71,1643,27746.225658398296,40,24,6,88,12808.0,7.836275106512478,0.28910529519172246,0,2.480219111381619,2.2671941570298233,3.514911746804626,0,0,0,0,83.61229458307973
72,1803,31151.25269379722,40,26,7,86,4177.999999999999,7.653910149750416,41.458679977814754,0,7.265668330560177,0.6100942872989462,0.7764836383804771,0,0,0,0,42.23516361619523
73,1564,27379.25400695254,40,22,4,92,18624.0,8.589087809036657,0,0,2.0780051150895145,0.7672634271099745,0.8844842284739983,0,0,0,0,87.68115942028986
74,1480,24648.343090071747,40,19,4,92,29498.000000000004,6.629129129129129,0,0,1.6816816816816818,0.3828828828828829,0.7282282282282282,0,0,0,0,90.57807807807808
75,1568,26176.87989584972,40,24,4,92,12378.0,11.654974489795919,0.4942602040816326,0,5.2455357142857135,0.8290816326530612,1.5146683673469388,0,0,0,0,80.26147959183675
76,1506,36268.10944310529,40,18,0,100,29843.854454669807,7.025232403718459,0.10624169986719786,0,3.00796812749004,0.8100929614873837,1.7662682602921647,0,0,0,0,87.28419654714476
77,1840,36760.177420957065,40,26,4,92,8152.0,9.266304347826086,29.592391304347828,0,8.668478260869566,0.6793478260869565,2.4728260869565215,0,0,0,0,49.32065217391304
78,1725,35196.26236712735,40,22,3,94,20320.0,10.956521739130435,0.04830917874396135,0,4.386473429951691,1.78743961352657,1.2753623188405798,0,0,0,0,81.54589371980677
79,1880,36700.77747403007,40,26,6,88,4818.0,11.622340425531915,35.15957446808511,0,5.957446808510639,0.7712765957446808,2.3138297872340425,0,0,0,0,44.17553191489361
80,2365,47432.705941596505,40,26,8,84,5756.0,6.7864693446088795,39.09090909090909,0,5.87737843551797,0.06342494714587738,1.437632135306554,0,0,0,0,46.74418604651163
81,1700,26526.220373883134,40,26,6,88,9848.0,15.352941176470589,2.7647058823529416,0,6.9411764705882355,1.9411764705882355,4.088235294117647,0,0,0,0,68.91176470588236
82,1451,26133.232161179993,40,23,3,94,15316.337577763949,11.853893866299105,13.328738800827017,0,6.050999310820124,0.8683666436940041,0.647829083390765,0,0,0,0,67.25017229496899
83,1811,32149.848176611486,40,26,6,88,4392.0,20.07178354500276,39.37051352843733,0,13.804527885146328,0,0,0,0,0,0,26.753175041413584
84,1970,24825.441119262625,40,26,12,76,4914.522386106282,13.248730964467004,35.35532994923858,0,9.670050761421319,0.4568527918781726,0.8375634517766497,0,0,0,0,40.431472081218274
85,1607,24190.04903752144,40,20,7,86,25026.0,12.134411947728687,1.1901057871810827,0,2.7535780958307408,1.477909147479776,1.7890479153702552,0,0,0,0,80.65494710640947
86,1753,32781.362495322624,40,26,5,90,6562.0,2.1962350256702794,4.221334854535083,0,6.5031374786081,2.19623502567028,0.39931545921277806,0,0,0,0,84.48374215630348
