episode,steps,accumulated_reward,enemies_shotdown,friends_shotdown,sucessful_attacks,interest_point_health,total_distance_traveled,state PURSUING,state HOLD - WAIT,state HOLD - RETURN,state HOLD - NO ENOUGH COMM,state HOLD - INTCPT,state GO HOLD INTCPT,state HOLD - SPREAD,state HOLD - JOYSTICK,state HOLD - NO JOYSTICK,state HOLD - BC,state HOLD - BENCHMARK
79,1200,17471.293203623707,28,16,0,100,54804.0,2.0243055555555554,0,0,0.0902777777777778,4.854166666666666,4.822916666666667,0,0,0,0,88.20833333333333
80,1210,17599.540133465085,28,14,0,100,63224.0,1.1315956770502225,0,0,0.1112523839796567,3.219961856325493,4.529561347743165,0,0,0,0,91.00762873490147
81,1049,14324.491441770597,28,20,0,100,44338.0,1.8255481410867491,0,0,0.1334604385128694,4.103908484270734,3.7893231649189705,0,0,0,0,90.14775977121067
82,1185,17038.29197880078,28,20,0,100,48502.0,0.8481012658227848,0,0,0.09282700421940927,2.341772151898734,3.2362869198312243,0,0,0,0,93.48101265822787
83,1207,17283.787065168646,28,20,0,100,48638.0,1.6694283347141672,0,0,0.16570008285004134,3.9188069594034802,4.647887323943662,0,0,0,0,89.59817729908868
84,1328,20650.928679083096,28,15,0,100,65072.0,1.6204819277108433,0,0,0.28313253012048184,2.0,2.9126506024096392,0,0,0,0,93.18373493975903
85,1129,16124.76320934991,28,14,0,100,56604.0,4.646726170198269,0,0,0.31341554813654016,3.5838386591265237,5.328064318321183,0,0,0,0,86.1279553042175
86,1018,13876.082922158354,28,14,0,100,53400.4144723194,4.620674021459876,0,0,0.4004836028411667,2.946954813359529,4.495995163971588,0,0,0,0,87.53589239836784
87,1111,15409.393578816813,28,20,0,100,42942.0,2.0882088208820884,0,0,0.22052205220522045,3.370837083708371,5.202520252025202,0,0,0,0,89.11791179117911
88,1187,17723.871511848327,28,17,0,100,52972.0,1.9010292663272408,0,0,0.11354895425076002,2.985238635947401,4.483352258159041,0,0,0,0,90.51683088531554
89,1109,15138.022923037337,28,17,0,100,51586.0,0.7723370055278943,0,0,0.09017132551848508,3.2226447641823808,4.69674991178892,0,0,0,0,91.21809699298231
90,1273,19549.183431946007,28,21,0,100,46852.0,2.6791251498738995,0,0,0.19845371480547397,3.1463182701451196,4.448670773556042,0,0,0,0,89.52743209161949
91,996,12503.657126980643,28,19,0,100,42234.00000000001,2.7156244023713905,0,0,0.19602218397399115,3.633581946834959,6.177089309619431,0,0,0,0,87.27768215720025
92,1303,19752.47913003577,28,22,0,100,48432.0,2.285324464910037,0,0,0.36667519399675963,2.281060799863562,3.521787328387481,0,0,0,0,91.54515221284214
93,1224,17871.084567085407,28,15,0,100,59998.0,1.4411764705882353,0,0,0.10457516339869284,1.9640522875816997,3.9215686274509807,0,0,0,0,92.5686274509804
94,1209,17214.74670463447,28,16,0,100,58460.0,1.5749931072511718,0,0,0.08615936035290875,3.3016266887234624,4.276950647918389,0,0,0,0,90.76027019575405
95,1326,19591.655084474085,28,20,0,100,51550.0,2.48868778280543,0,0,0.15837104072398178,2.8092006033182506,3.8009049773755654,0,0,0,0,90.74283559577677
96,1143,16761.66155130255,28,10,0,100,67312.0,2.36803732866725,0,0,0.14581510644502765,1.8489355497229514,3.4266550014581507,0,0,0,0,92.21055701370663
97,1182,17192.589345938824,28,17,0,100,54494.0,1.94585448392555,0,0,0.16552637386890312,3.946884425807401,4.3478260869565215,0,0,0,0,89.59390862944161
98,1179,16409.069632268573,28,22,0,100,42741.99999999999,0.49476957873904437,0,0,0.08481764206955046,4.848741871642635,6.389595702572802,0,0,0,0,88.18207520497597
99,1266,18907.47785189783,28,16,0,100,60091.99999999998,1.497498683517641,0,0,0.35215903106898383,5.216561348077935,5.209978936282255,0,0,0,0,87.72380200105317
100,1245,18818.457534707803,28,17,0,100,55646.0,1.9591409114719749,0,0,0.19905709795704563,2.8356905884407206,4.27099703160468,0,0,0,0,90.7351143705256
101,1368,21044.76722216499,28,22,0,100,48128.0,1.9899285250162442,0,0,0.5847953216374274,2.2742040285899936,4.069200779727096,0,0,0,0,91.08187134502923
102,1529,24884.159206854667,28,22,0,100,56672.0,2.0638035026524233,0,0,0.2979434634110893,2.423515732868251,3.5934888452874065,0,0,0,0,91.62124845578083
103,1516,19836.426812366935,28,24,3,91,47800.0,2.453001319261214,0,0,0.3834102902374673,1.4676781002638526,2.2922163588390503,0,0,0,0,93.40369393139841
104,1133,15745.82299613198,28,14,0,100,59734.0,1.9145902641048274,0,0,0.12899721637585715,2.27781926811053,4.385905356779143,0,0,0,0,91.29268789462964
105,1536,25023.544808117804,28,23,0,100,53502.0,1.9607843137254901,0,0,0.14169730392156862,3.197763480392157,3.4390318627450975,0,0,0,0,91.26072303921566
106,1131,15669.294672770833,28,21,0,100,41558.0,3.3133230955372515,0,0,0.7817953371492392,3.304016008190237,2.4663781469589092,0,0,0,0,90.13448741216438
107,1210,17537.032986325077,28,23,0,100,39743.99999999999,1.3320369470102091,0,0,0.08264462809917357,3.3932912007778313,5.284394749635391,0,0,0,0,89.9076324744774
108,1041,14085.955827714744,28,13,0,100,54387.99999999998,3.1735866510122035,0,0,0.16010246557796984,3.2483011349485893,5.90955989611129,0,0,0,0,87.50844985234995
109,1207,17627.856187781756,28,25,0,100,37786.0,2.2645677989505666,0,0,0.14913007456503727,2.1099143882905276,2.5628279480806406,0,0,0,0,92.91355979011324
110,1207,18035.85270254223,28,15,0,100,57920.19867068947,2.4391052195526095,0,0,0.3811101905550954,4.023198011599006,5.686826843413423,0,0,0,0,87.46975973487984
111,1205,17965.302540515648,28,15,0,100,58808.0,1.570124481327801,0,0,0.08962655601659754,2.3933609958506223,2.622406639004149,0,0,0,0,93.32448132780084
112,982,12420.546479610246,28,17,0,100,45708.0,4.002479412025148,0,0,0.30107146019658193,3.161250332064111,3.710262994775524,0,0,0,0,88.82493580093863
113,1027,13152.96732774134,28,19,0,100,41544.00000000001,2.4899151481429964,0,0,0.11591783743682481,3.686187230491028,3.3940742801502295,0,0,0,0,90.31390550377894
114,1266,19249.806055935303,28,15,0,100,61816.00000000001,2.6571879936808847,0,0,0.09478672985781993,2.3443917851500795,3.83570300157978,0,0,0,0,91.06793048973144
115,1254,18211.05251960612,28,19,0,100,50750.0,1.8721045036834514,0,0,0.1291106554264449,3.641679957469431,4.245462140198983,0,0,0,0,90.11164274322171
116,1567,25745.526806596474,28,22,0,100,55004.00000000001,1.8400340353116358,0,0,0.1559951783308516,2.495922853293625,2.407289229242005,0,0,0,0,93.10075870382185
117,1100,15154.284796519672,28,20,0,100,43422.00000000001,2.122727272727273,0,0,0.21363636363636365,6.218181818181819,4.336363636363637,0,0,0,0,87.10909090909091
118,1336,20367.7202806101,28,17,0,100,59890.0,2.7564436344701906,0,0,0.21478781567300193,2.548164540484248,4.299010674303567,0,0,0,0,90.181593335069
119,1456,23876.337659807527,28,15,0,100,71322.0,2.6703296703296706,0,0,0.10714285714285718,2.03021978021978,3.4093406593406597,0,0,0,0,91.78296703296702
120,901,10643.514800438315,28,17,0,100,40260.0,4.0245138252183565,0,0,0.22680113883125025,2.8615547941900306,3.720503788061574,0,0,0,0,89.16662645369877
121,1262,19273.112461537814,28,15,0,100,61434.0,2.52931854199683,0,0,0.10459587955625987,2.640253565768621,4.633914421553089,0,0,0,0,90.09191759112518
122,1116,15638.516955772924,28,15,0,100,54904.0,3.3584229390680997,0,0,0.20430107526881722,1.6057347670250897,2.939068100358423,0,0,0,0,91.89247311827957
123,1224,18032.34347481602,28,14,0,100,61236.0,2.9317496229260933,0,0,0.09112619406737058,3.7895927601809953,4.135243841126194,0,0,0,0,89.05228758169936
124,1247,19092.05225029098,28,15,0,100,61066.0,1.8315958299919808,0,0,0.14113873295910184,2.0593424218123495,3.9390537289494776,0,0,0,0,92.02886928628712
125,1248,18426.864143398783,28,18,0,100,55592.0,3.707750582750583,0,0,0.16025641025641024,3.052156177156177,3.9881993006993004,0,0,0,0,89.09163752913754
126,1086,14946.925138822879,28,12,0,100,59176.0,3.341225993159695,0,0,0.16771902131018157,2.69665877400684,4.068008418837149,0,0,0,0,89.72638779268614
127,1250,18607.013968895124,28,21,0,100,46594.0,2.997894736842105,0,0,0.1431578947368421,1.9073684210526314,3.0863157894736837,0,0,0,0,91.86526315789474
128,1324,20146.80411446481,28,15,0,100,67356.0,2.290030211480363,0,0,0.1903323262839879,2.253776435045317,4.051359516616314,0,0,0,0,91.21450151057402
