episode,steps,accumulated_reward,enemies_shotdown,friends_shotdown,sucessful_attacks,interest_point_health,total_distance_traveled,state PURSUING,state HOLD - WAIT,state HOLD - RETURN,state HOLD - NO ENOUGH COMM,state HOLD - INTCPT,state GO HOLD INTCPT,state HOLD - SPREAD
88,1076,22298.14283225768,40,23,0,100,2760.0,5.477804504701509,91.54275092936803,0,0.2952110212114586,0.9129674174502516,1.771266127268751,0
89,1190,24061.202420975784,40,20,1,98,4075.999999999999,3.6680672268907557,92.60924369747899,0,0.31512605042016795,0.8781512605042017,2.5294117647058822,0
90,1064,20143.915420089226,40,20,1,98,4206.000000000003,6.743421052631579,88.43515037593984,0,0.4793233082706767,1.6823308270676693,2.6597744360902253,0
91,1369,29805.313479239376,40,21,2,96,3523.9999999999977,5.167044711852678,92.59928491791933,0,0.6727922801891505,0.6266579524047518,0.9342201376340779,0
92,1107,22486.76131587223,40,29,0,100,2324.0,6.5697626673236424,89.70189701897017,0,1.1661328734499465,0.755522706742219,1.8066847335140022,0
93,1144,19969.611702484734,40,21,2,96,3205.9999999999955,5.62661023187339,91.8292234081708,0,0.4002576370997424,0.7959146117040854,1.3479941111520062,0
94,1250,20941.344861110443,40,26,4,92,2226.0,4.542857142857143,92.92571428571429,0,0.5085714285714286,0.7142857142857144,1.3085714285714285,0
95,1187,25762.507545604007,40,21,0,100,3143.999999999998,4.261073914778521,92.45776615084468,0,0.2837759943244802,1.0508579789828403,1.9465259610694807,0
96,1144,21531.508034974126,40,23,1,98,3633.999999999999,6.483957219251337,89.26881941587823,0,1.5117235705471,1.388317564788153,1.3471822295351707,0
97,1123,20590.709655280352,40,31,1,98,1510.0000000000002,2.9385574354407833,93.20273078064709,0,0.6233303650934996,1.3258137924210944,1.9095676263975458,0
98,1036,18586.572573928548,40,21,1,98,3989.999999999999,6.797398902662059,88.47287136760822,0,0.1879699248120301,1.3919934972566552,3.1497663076610443,0
99,1232,22470.832375563456,40,28,2,96,2270.0000000000014,4.538690476190476,93.78382034632034,0,0.08116883116883117,0.6764069264069263,0.9199134199134198,0
