episode,steps,accumulated_reward,enemies_shotdown,friends_shotdown,sucessful_attacks,interest_point_health,total_distance_traveled,state PURSUING,state HOLD - WAIT,state HOLD - RETURN,state HOLD - NO ENOUGH COMM,state HOLD - INTCPT,state GO HOLD INTCPT,state HOLD - SPREAD,state HOLD - JOYSTICK,state HOLD - NO JOYSTICK,state HOLD - BC,state HOLD - BENCHMARK
81,1182,16590.43952715556,28,21,0,100,15467.326063610351,1.8657048713153443,0,0,0.08460236886632827,3.1480986730786364,6.5277406714756445,0,0,0,88.37385341526405,0
82,1222,18535.98541552401,28,17,0,100,16748.97876281249,1.6900305984487298,0,0,0.17078203942218736,2.398064470219882,3.7856685405251547,0,0,0,91.95545435138406,0
83,1210,16848.529163365176,28,21,0,100,14113.72634718563,1.557198782079165,0,0,0.0826446280991736,2.9056111352762075,5.885167464114832,0,0,0,89.56937799043064,0
84,1107,15495.478905443615,28,14,0,100,17911.59053359433,2.6335904384684876,0,0,0.09033423667570004,3.3458411507192,4.183170036828573,0,0,0,89.74706413730804,0
85,1160,16387.75206092708,28,14,0,100,19683.163004039852,3.066976127320955,0.19230769230769232,0,0.1061007957559682,2.974137931034483,4.67838196286472,0,0,0,88.98209549071618,0
86,1159,16888.243183235707,28,15,0,100,19514.179456469,4.286453839516825,0,0,0.34857635893011213,3.11993097497843,5.666954270923211,0,0,0,86.57808455565143,0
87,1100,15241.30746935787,28,19,0,100,15332.447992112568,3.316017316017316,0,0,0.3463203463203467,1.5670995670995669,3.779220779220779,0,0,0,90.99134199134198,0
88,1256,19066.40469301055,28,17,0,100,16875.672350187757,2.1912212683467183,0,0,0.22846856826363898,2.855857103295486,4.545139850456938,0,0,0,90.17931320963723,0
89,1201,17471.81270304291,28,16,0,100,18248.213712581568,2.5326117124618373,0,0,0.08326394671107415,3.167499306133778,5.113794060505134,0,0,0,89.1028309741882,0
90,1165,16324.575791776002,28,22,0,100,13620.651439949632,2.5369575584167863,0,0,0.15736766809728178,3.3142584644730566,4.5159752026704805,0,0,0,89.47544110634242,0
91,1169,16616.92759567935,28,22,0,100,12974.232615907205,1.0407755916737953,0,0,0.08554319931565442,2.190856382473149,3.9920159680638725,0,0,0,92.69080885847355,0
92,1130,15544.100942590832,28,17,0,100,18344.662141187968,4.517121969988458,0.015390534821085032,0,0.23470565602154664,3.4474797999230473,6.152366294728741,0,0,0,85.63293574451713,0
93,1142,16379.173389863805,28,19,0,100,16584.845836254986,2.435159703110666,0,0,0.2001501125844383,3.515136352264198,6.087899257776666,0,0,0,87.76165457426403,0
94,755,8103.7911478740825,28,13,0,100,15600.522263863619,6.902133922001472,0.5788570026980623,0,0.21584498405690453,3.9735099337748343,6.5881775815550645,0,0,0,81.74147657591367,0
95,1183,16283.17883310825,28,19,0,100,17829.884863854208,4.230567966831703,1.9764118665217565,0,0.3179970212937246,3.6388519905003425,6.991909189711388,0,0,0,82.84426196514107,0
96,1158,16246.547081170927,28,12,0,100,20616.619828987754,2.8528250678509743,0,0,0.17579570688378987,2.6153466567974335,3.7348877374784117,0,0,0,90.6211448309894,0
97,1188,17072.56019369174,28,18,0,100,16878.295618384018,2.4028160391796756,3.3976124885215793,0,0.12243648607284968,2.57499234771962,5.494337312519131,0,0,0,86.00780532598714,0
