episode,steps,accumulated_reward,enemies_shotdown,friends_shotdown,sucessful_attacks,interest_point_health,total_distance_traveled,state PURSUING,state HOLD - WAIT,state HOLD - RETURN,state HOLD - NO ENOUGH COMM,state HOLD - INTCPT,state GO HOLD INTCPT,state HOLD - SPREAD,state HOLD - JOYSTICK,state HOLD - NO JOYSTICK,state HOLD - BC,simulation,formation,ratio friend:enemy
67,870,16571.59211209331,40,16,0,100,19459.504077859576,6.101532567049809,0.0,0,0.6226053639846743,2.4760536398467434,6.139846743295019,0,0,0,84.65996168582373,behavior_clone_32768,False,1:1
68,1128,23762.745556822934,40,28,0,100,13821.80928217239,6.877955082742318,0.0,0,1.3888888888888888,3.147163120567376,6.567671394799056,0,0,0,82.01832151300236,behavior_clone_32768,False,1:1
69,1141,24736.780554929723,40,24,0,98,20287.238877607706,6.491016652059597,0.0,0,0.7887817703768623,2.8374233128834354,5.636503067484663,0,0,0,84.24627519719543,behavior_clone_32768,False,1:1
70,1075,22608.082026963923,40,29,0,100,12850.623130967826,5.792811839323466,0.0,0,0.5919661733615222,2.7822410147991543,4.761099365750528,0,0,0,86.07188160676532,behavior_clone_32768,False,1:1
71,947,17574.00170972048,40,29,0,100,12669.17883594098,12.51799942401843,0.0,0,1.9007391763463568,2.3231256599788805,4.819045790534703,0,0,0,78.43908994912162,behavior_clone_32768,False,1:1
72,1124,21106.00586616773,40,32,1,96,11124.176291163925,8.574288256227756,0.0,0,1.4012455516014235,3.158362989323844,7.217526690391459,0,0,0,79.64857651245552,behavior_clone_32768,False,1:1
73,915,16849.53415142748,40,28,0,100,10624.597271066614,5.92896174863388,0.0,0,0.3369763205828779,2.3041894353369767,4.735883424408014,0,0,0,86.69398907103825,behavior_clone_32768,False,1:1
74,1156,25053.348323919163,40,31,0,100,11324.912752453612,5.084582852748943,0.0,0,2.0761245674740483,2.4029219530949635,5.084582852748943,0,0,0,85.3517877739331,behavior_clone_32768,False,1:1
75,1379,32637.942419484883,40,25,0,100,16631.264849915806,4.713560551124003,0.0,0,0.7009910563210054,2.3833695914914186,3.234227701232777,0,0,0,88.9678510998308,behavior_clone_32768,False,1:1
76,1092,22354.625437427785,40,29,0,100,13066.024139461711,6.035631035631036,1.481851481851482,0,1.7815517815517814,2.181152181152181,5.153180153180153,0,0,0,83.36663336663337,behavior_clone_32768,False,1:1
77,946,18268.600990405692,40,21,0,100,18775.48076289093,5.302103037721152,0.0,0,0.244798041615667,2.40903527317236,5.313230221430955,0,0,0,86.73083342605986,behavior_clone_32768,False,1:1
78,1167,25788.297180899008,40,26,0,100,15208.62288248707,3.776472028400049,0.0,0,0.1468968049944913,2.252417676582201,4.957767168564083,0,0,0,88.8664463214592,behavior_clone_32768,False,1:1
79,1079,22452.98924159476,40,27,0,98,13186.856931182703,4.06359164468525,0.0,0,0.2566478933485421,2.7660939616453977,4.605403863976616,0,0,0,88.3082626363442,behavior_clone_32768,False,1:1
80,1000,19580.01540512703,40,23,0,100,17153.102490181995,4.8352941176470585,0.0,0,0.1,3.5352941176470587,6.552941176470588,0,0,0,84.97647058823529,behavior_clone_32768,False,1:1
81,1124,22125.99611942812,40,28,1,98,14249.691218010663,8.429715302491102,0.0,0,2.2760972716488728,1.631079478054567,3.351126927639384,0,0,0,84.31198102016609,behavior_clone_32768,False,1:1
82,1207,24470.13431944725,40,30,1,98,11882.229352087068,10.787075393537696,0.0,0,2.046396023198012,1.8641259320629664,4.250207125103563,0,0,0,81.05219552609778,behavior_clone_32768,False,1:1
83,959,19093.069546334988,40,20,0,98,18934.203451398396,4.676746611053181,0.0,0,0.2398331595411886,3.1334723670490097,6.850886339937436,0,0,0,85.09906152241918,behavior_clone_32768,False,1:1
84,1052,21807.46936595772,40,22,0,100,18821.93063785626,7.166244190959019,0.575623151668779,0,1.4152936206168147,2.4926066751161806,6.199831009716942,0,0,0,82.15040135192226,behavior_clone_32768,False,1:1
85,968,19455.29373365708,40,22,0,100,17795.622152583877,11.98921028466483,0.0,0,1.4348025711662076,1.4864554637281913,3.2139577594123057,0,0,0,81.87557392102846,behavior_clone_32768,False,1:1
86,1113,23981.77038127012,40,20,0,100,17019.64678316385,5.516621743036837,0.0,0,0.2964959568733153,3.113207547169812,4.177897574123989,0,0,0,86.89577717879605,behavior_clone_32768,False,1:1
87,892,16725.82391561288,40,21,0,100,17142.03788588904,8.703091810243096,0.3186216662733065,0,0.7198489497285815,2.8852962001416094,6.171819683738494,0,0,0,81.20132168987489,behavior_clone_32768,False,1:1
88,986,19715.069316789835,40,22,0,100,18298.18125390114,4.254000450755015,0.0,0,0.4676583276988956,3.160919540229884,6.772594095109308,0,0,0,85.34482758620689,behavior_clone_32768,False,1:1
89,1138,24933.27557509636,40,29,0,100,12138.166116084161,8.09234702029078,0.0,0,1.9012621824572613,1.9651701549768328,3.5149384885764503,0,0,0,84.52628215369867,behavior_clone_32768,False,1:1
90,1053,21891.58982255245,40,23,0,98,17163.678039968152,3.659013462935032,0.0,0,0.2793140048042009,3.7037037037037046,7.385062287023071,0,0,0,84.97290654153399,behavior_clone_32768,False,1:1
